id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],yng,notes,stars
601035.123,159,358.463,201.17,705.423,358.42,201.173,704.852,354,365,197,207,688,722,1337,34,67,5.391,3.9481,-58.2636,4.7501,3.5032,-58.1994,355.8172,0.8696,18.0357,322.7875,0.188,51.7725,25.2084,17.4587,21.6664,58.284427,9.4445673,-234564.07,y,,n
601035.129,165,124.479,355.283,747.097,124.491,355.288,747.116,120,129,352,360,728,766,1192,38,50,4.466,3.3946,47.8232,3.9754,3.1202,45.8299,310.9685,0.7126,13.1261,197.0546,0.184,48.9386,33.3271,24.8356,25.4329,62.183253,12.013163,-203452.89,y,,n
601035.131,167,482.537,301.5,889.159,482.515,301.5,889.759,477,489,296,307,870,910,2151,40,92,6.442,4.4611,-57.0145,5.7337,4.0441,-59.0754,641.2205,1.1418,28.5812,344.6247,0.2674,51.704,28.5558,17.707,26.1978,56.216177,11.116684,-98449.769,y,,n
601835.045,61,274.279,111.639,536.324,274.269,111.621,536.317,270,279,108,116,515,561,1470,46,55,5.0157,3.5905,78.8026,4.6507,3.1298,83.7071,378.5822,0.9312,14.4737,78.0684,0.2149,45.9452,36.1424,21.7647,23.1991,59.686951,15.95205,-358626.28,y,,n
601835.065,85,461.388,122.231,871.41,461.252,122.14,871.789,455,469,115,131,847,896,4597,49,165,7.7354,6.3276,-25.1072,7.2619,5.4277,-26.5599,1049.9695,1.1513,15.0259,185.2384,0.215,72.0147,34.2644,23.8921,34.7296,56.570552,16.127368,-111678.11,y,,n
680235.034,40,378.663,368.001,522.91,378.443,368.016,522.975,375,383,365,372,497,550,1353,53,44,4.0149,3.2439,56.7469,3.2072,2.9076,79.8209,405.3867,1.0222,14.2049,271.999,0.1908,57.7666,43.0693,35.56,36.1137,65.950724,4.2252804,-368447.92,y,,n
680235.041,48,493.697,109.599,798.889,493.775,109.531,798.616,489,502,104,116,776,822,3043,46,108,6.3273,5.4914,74.3841,5.7248,4.9532,68.9089,746.2356,0.9933,0,353.6764,0.1965,68.8385,32.2644,27.393,0,64.028522,-0.082811247,-165542.21,y,,n
680235.046,53,502.931,158.668,801.192,502.795,158.694,801.293,499,507,156,163,785,817,901,32,42,4.118,3.2355,73.7504,3.6687,2.9134,76.2309,213.7179,0.9034,7.9032,59.1201,0.1879,37.8984,25.8998,16.676,25.5248,63.878177,0.73656412,-163571.64,y,,n
680235.065,81,311.448,69.721,837.538,311.403,69.702,837.072,307,317,66,76,819,857,1700,38,70,4.7504,4.5916,-75.8776,4.3555,4.1753,-78.3832,477.2097,0.9298,14.3422,302.8642,0.1999,57.8947,30.1118,19.8135,29.4608,67.06805,-0.7466388,-137233.97,y,,n
680235.09,114,78.976,325.355,930.065,78.933,325.308,929.741,74,85,319,332,913,948,2931,35,120,7.1331,5.2977,18.3726,6.672,4.6261,19.5395,777.9592,0.9912,0,178.6675,0.184,78.1161,28.6502,19.8307,0,70.942572,3.5134714,-69018.052,y,,n
680235.11,137,477.59,366.135,964.452,477.551,366.146,965.144,472,485,361,372,945,982,2165,37,102,6.5534,4.6163,-51.5898,6.0742,4.1017,-53.3623,537.4862,0.8394,16.2364,319.7257,0.192,60.1595,25.5675,18.1055,24.803,64.298923,4.1941151,-42957.264,y,,n
680235.121,152,223.613,495.252,975.195,223.433,495.274,975.541,219,228,492,500,961,991,1052,30,57,4.7304,3.7413,75.6062,4.1057,3.4177,80.2935,274.4204,0.9288,17.0409,98.1286,0.2002,42.2626,24.9147,14.6995,17.6668,68.534226,6.3462491,-35303.587,y,,n
682635.052,85,388.809,486.45,928.75,388.96,486.388,928.793,385,394,480,493,909,949,2080,40,95,6.4182,4.5729,-11.2126,5.4961,4.1278,-11.6778,767.2466,1.6716,8.1929,162.0816,0.2549,65.9908,23.8106,17.1913,35.628,65.77566,30.198148,-69715.977,y,,n
683435.001,1,465.81,68.889,862.613,465.87,68.916,863.171,462,471,65,74,844,880,1402,36,59,4.6477,3.8873,60.8407,4.3288,3.314,63.4277,345.4143,0.8877,9.4978,192.1642,0.2081,44.3305,28.8592,20.8747,28.6414,64.493608,31.240335,-118022.09,y,,n
683435.009,12,37.08,437.864,904.093,37.235,437.904,904.406,31,43,431,445,886,923,2689,37,116,6.1635,5.1761,8.5156,6.0575,4.7846,5.6843,716.1091,1.2115,34.7862,24.6743,0.2592,53.2814,28.1536,19.2398,22.8329,71.63754,37.390136,-87668.166,y,,n
760235.046,58,498.195,380.53,876.943,498.178,380.666,876.825,494,504,375,386,856,896,1848,40,85,5.4604,4.7524,17.5663,4.5684,4.1696,28.3378,595.627,1.043,0,114.6521,0.2218,62.4653,32.1766,21.5349,0,71.955143,4.4361086,-107970.77,y,,n
760235.059,73,412.971,230.013,898.986,413.008,229.941,898.012,409,418,225,235,871,933,2626,62,70,4.8126,4.507,-2.5634,4.3308,3.8386,-5.1306,598.5519,1.0399,21.9391,334.6731,0.1888,61.8599,43.4077,26.9072,32.1591,73.37465,1.9240262,-92374.296,y,,n
760235.064,79,435.481,466.833,912.284,435.074,466.966,911.23,428,444,460,474,887,935,5051,48,175,7.6473,7.0285,82.6569,6.7779,5.8717,77.0889,1547.6816,1.0707,0,63.4617,0.198,110.0011,34.0405,19.1062,0,73.006884,5.8744502,-82644.522,y,,n
760235.069,84,122.047,70.806,946.379,122.031,70.409,946.48,110,130,65,81,922,973,4526,51,171,7.8927,6.5424,-35.0107,6.481,5.9442,-32.5194,1646.4512,1.2225,74.8593,146.7691,0.2391,102.3704,34.7606,25.1095,23.0041,78.224284,-0.7348493,-56696.352,y,,n
760235.072,88,264.617,372.264,970.963,264.673,372.235,973.046,259,271,368,378,949,993,2230,44,84,5.8309,4.2406,64.0005,4.9709,3.7613,65.1778,667.5769,1.5348,15.8341,56.6873,0.2211,63.9424,32.341,22.7396,32.2433,75.846913,4.2955885,-37140.342,y,,n
761035.006,6,318.251,353.369,763.549,318.284,353.323,763.939,314,323,349,358,746,782,1374,36,63,5.0684,3.8226,43.0992,4.7523,3.4308,39.8411,309.2932,0.9099,15.3385,26.8181,0.1746,47.776,31.1741,17.0342,20.2192,74.953593,11.980391,-191069.09,y,,n
761035.007,7,468.977,463.717,770.209,468.869,463.699,770.096,465,475,459,469,751,790,1790,39,75,5.0681,4.5078,-54.8169,4.6671,4.0695,-47.6138,397.0301,0.8511,7.5918,124.9828,0.1713,54.7881,30.8276,20.0837,31.1626,72.443846,13.819996,-186536.5,y,,n
761035.028,28,297.626,370.077,787.652,297.675,370.244,787.119,292,303,364,378,766,807,2625,41,111,7.1216,5.0777,-17.9169,6.9824,4.5558,-14.5392,575.6254,0.8081,17.0709,132.6985,0.1843,60.9639,32.4381,24.0661,31.495,75.297079,12.262399,-174005.6,y,,n
761035.067,76,313.183,443.096,845.804,313.241,443.041,846.889,310,319,439,448,832,860,1002,28,58,4.547,3.8165,53.4986,4.0272,3.435,59.2827,270.9706,0.8655,8.5477,77.3583,0.1877,45.6042,23.308,15.5278,23.2212,75.037645,13.475688,-130007.23,y,,n
761035.068,77,494.514,308.483,851.258,494.441,308.541,851.075,490,499,303,314,834,869,1457,35,69,5.631,3.7741,20.5802,4.9568,3.2557,21.4908,391.5155,0.7914,33.5537,194.2217,0.1925,53.2843,27.5335,19.8908,15.6747,72.017645,11.234012,-126926.19,y,,n
761035.084,104,451.468,337.823,882.762,451.632,337.762,882.878,448,456,334,342,866,901,1167,35,51,4.8199,3.38,47.3972,4.2571,2.8396,52.372,374.6207,0.813,11.4117,42.1275,0.1875,58.4909,26.9124,15.608,26.3399,72.731131,11.721042,-103515.38,y,,n
761035.086,107,440.931,7.25,873.796,440.776,7.348,873.983,434,448,1,15,851,899,4211,48,145,7.3467,6.2029,41.4087,6.6203,5.4894,32.3878,1332.8595,1.3653,54.0728,258.5094,0.213,96.4089,36.5209,22.5029,24.4532,72.912061,6.2141195,-110063.22,y,,n
761035.087,109,295.38,298.83,872.738,295.312,298.655,871.671,292,300,295,303,852,898,1531,46,55,4.508,3.7956,45.0413,3.8576,3.4606,50.7479,427.4665,0.9369,9.5423,84.0663,0.2008,54.4096,33.6473,18.6923,33.413,75.336468,11.069257,-111764.59,y,,n
761035.095,123,69.767,249.63,906.869,69.761,249.458,906.51,64,77,242,257,885,932,4794,47,148,7.8021,6.0119,-17.2069,7.0599,5.4655,-20.395,1213.932,0.905,65.8796,171.3446,0.181,96.8908,36.3315,25.3279,22.7962,79.095651,10.249292,-86119.008,y,,n
761035.106,137,181.694,392.515,908.628,181.701,392.558,908.243,178,186,389,397,893,926,1114,33,55,4.2132,3.9815,-14.316,3.8359,3.5002,-19.6071,251.8253,0.7647,8.4252,163.5221,0.1787,42.2168,27.8015,18.9482,25.4577,77.229989,12.634311,-84843.499,y,,n
761035.111,142,321.418,41.804,922.186,321.415,41.763,922.431,317,326,38,48,910,938,924,28,62,5.0158,3.6415,-34.9404,4.4008,3.297,-31.2512,255.7405,0.8429,13.8781,124.9147,0.1848,45.5192,22.3208,19.1129,20.7717,74.90142,6.7877047,-74399.007,y,,n
761035.356,578,38.71,416.078,1302.48,38.625,416.146,1303.078,35,43,412,421,1266,1342,2625,76,60,4.3802,4.0027,28.4672,3.1571,3.0224,23.3888,1442.2947,2.0711,23.5289,25.9008,0.1735,162.2132,58.0166,43.2961,51.8085,79.614594,13.02744,205803.78,y,"Very clear, no NED results",n
761835.078,131,63.548,75.814,906.76,63.567,75.832,906.829,60,69,71,83,892,922,1315,30,71,5.5914,4.2265,0.9983,5.1651,3.4789,-3.3485,361.091,0.75,9.0309,162.7368,0.1989,50.0731,24.8114,15.4715,25.5701,79.198891,15.355519,-85884.51,y,,n
762635.023,46,223.496,283.089,764.272,223.458,283.193,764.168,220,229,279,288,748,780,1138,32,57,4.3375,3.8256,-44.5869,3.8084,3.7181,-55.4142,290.0325,0.9139,13.607,171.3001,0.203,42.3486,24.233,21.7685,22.6013,76.534037,26.811556,-190900.55,y,,n
762635.035,61,103.754,89.914,920.955,103.74,89.863,921.419,100,108,86,95,905,937,1032,32,52,4.426,3.6476,-6.3673,4.0113,3.2484,-11.3453,259.5665,0.8861,13.7526,177.4648,0.193,41.8555,24.5506,18.8887,19.9121,78.529342,23.589378,-75144.197,y,,n
840235.006,6,146.382,369.817,516.409,146.636,369.913,516.232,141,151,364,376,488,549,2552,61,74,6.048,4.3476,32.8895,4.7629,3.1384,30.2259,951.3145,1.5453,32.5687,209.7078,0.1968,95.6778,47.3626,29.6568,31.1308,85.814215,4.2568975,-373411.25,y,,n
840235.022,22,22.485,302.5,521.389,22.467,302.412,521.603,19,27,298,307,501,544,1605,43,56,4.5219,3.802,29.8614,3.9197,3.7736,41.4315,389.7048,0.9409,16.3027,131.1257,0.2008,48.4411,38.7412,24.5687,28.8632,87.883694,3.1318742,-369457.95,y,,n
840235.291,482,321.102,361.507,1138.275,321.116,361.674,1138.662,318,325,357,367,1123,1157,1050,34,51,4.7825,3.2334,17.0558,4.2514,3.0361,13.5915,215.6832,0.8597,5.4485,32.0617,0.1804,36.8893,29.9606,23.3224,30.1679,82.906209,4.1195827,84773.323,y,,n
840235.319,521,173.715,408.711,1101.065,173.705,408.74,1099.619,169,179,406,413,1083,1124,1280,41,52,4.3822,3.2269,-71.6581,3.9272,2.8285,-75.9087,341.8793,0.9497,7.9724,313.3329,0.203,47.0735,33.2856,21.215,30.5568,85.363054,4.9040165,56032.823,y,,n
841035.012,12,72.317,342.863,522.318,72.31,342.757,521.615,68,77,338,349,490,557,2687,67,65,5.4911,3.6867,27.2714,4.8047,2.797,26.315,912.0209,1.207,0,204.8035,0.1936,90.8958,52.4481,36.4634,0,87.05318,11.804289,-369449.12,y,,n
841035.033,35,186.433,344.034,549.489,186.378,344.149,549.543,179,192,337,351,526,573,3420,47,116,6.8344,5.6885,-19.8506,6.2166,5.2139,-12.219,817.8872,0.952,32.3928,350.7578,0.1876,74.5386,37.9381,25.8855,27.1155,85.152043,11.82749,-348890.85,y,,n
841035.067,92,382.751,433.512,959.694,382.794,433.57,959.678,380,386,430,438,945,974,768,29,41,4.1955,2.9312,-12.1045,3.6486,2.6988,-4.3563,210.9702,0.8159,11.0337,192.6361,0.2002,38.0296,26.4063,18.8638,20.0602,81.878421,13.317847,-46980.92,y,,n
841035.4,660,194.609,348.774,1118.571,194.704,348.558,1119.94,189,202,344,355,1096,1142,2788,46,109,6.4041,5.2923,-87.5211,5.3592,4.4483,-86.2989,859.7578,1.233,51.8514,103.3389,0.1784,91.278,33.7964,16.9282,16.8268,85.013263,11.900967,70991.927,y,,n
841835.01,21,495.142,469.453,889.297,495.177,469.566,889.293,489,501,464,476,868,911,2831,43,110,6.0887,5.812,78.4791,5.7935,5.329,37.3495,710.4708,1.2034,22.117,239.6428,0.2248,59.4029,35.1297,23.8919,27.4363,79.703368,21.870637,-98793.085,y,,n
841835.028,41,77.368,157.078,789.227,77.22,157.169,789.73,74,82,153,162,766,813,1514,47,52,4.5587,3.6275,24.4666,3.8256,3.0743,29.6902,453.0084,0.971,0,53.7308,0.1354,86.001,35.1376,22.7012,0,87.100802,16.685847,-172083.24,y,,n
841835.064,100,212.555,73.028,958.504,212.812,73.203,961.289,208,218,69,78,938,980,2248,42,78,5.5391,4.488,-57.3259,4.9663,3.8456,-61.4587,1125.8978,1.4533,0,111.6685,0.2198,108.0614,31.4041,19.6624,0,84.736608,15.310265,-45794.824,y,,n
841835.247,437,143.317,47.744,1072.444,143.266,47.717,1071.647,139,149,43,54,1054,1091,2082,37,89,6.1647,4.5593,32.0299,5.2193,3.8473,23.7791,927.7533,1.418,19.625,194.1188,0.2401,84.6925,27.1232,17.2656,27.6225,85.931931,14.877008,35442.378,y,,n
842635.027,43,372.067,71.98,913.29,371.963,72.068,913.01,369,376,68,76,896,932,1067,36,46,4.385,3.1173,-30.1779,4.0045,2.8089,-28.5806,283.8634,0.8727,8.5428,13.0732,0.2015,43.1374,28.0593,17.9206,27.8581,82.058952,23.292795,-81334.112,y,,n
842635.043,64,483.025,251.497,952.534,483.314,251.727,954.647,479,489,245,259,933,972,2328,39,115,6.6475,5.2421,-12.5864,6.1083,4.692,-24.8256,768.8866,1.2768,20.9231,313.3824,0.2388,66.725,29.0715,17.6792,28.8052,80.203094,26.287112,-50684.442,y,,n
842635.058,93,159.302,148.169,957.421,159.332,148.185,958.65,156,165,144,153,942,973,1217,31,64,5.1854,4.075,-51.2495,4.6272,3.3557,-48.9989,547.1119,1.2387,0,42.2426,0.2594,60.4568,23.0981,14.6833,0,85.602807,24.561414,-47737.922,y,,n
842635.316,553,114.367,388.017,1076.88,114.215,388.08,1076.759,110,120,384,394,1058,1097,1546,39,83,5.1732,4.6534,30.8497,4.9259,4.0678,41.259,486.4914,1.1097,0,24.382,0.2266,54.6018,33.2123,31.2826,0,86.354753,28.559665,39204.984,y,,n
843435.007,14,446.455,235.831,868.381,446.259,235.872,868.833,442,454,231,241,848,889,1570,41,75,5.0838,4.13,21.6853,4.5017,3.9065,23.5017,375.0761,0.9803,10.0356,315.7361,0.214,44.2368,31.0531,25.2678,30.2579,80.820486,34.022932,-113853.67,y,,n
843435.024,35,427.702,407.903,924.776,427.579,407.772,924.465,418,434,401,416,905,950,3148,45,140,7.7492,5.8806,-28.8675,6.3235,4.9774,-9.2994,1118.8132,1.3606,35.202,195.0483,0.2395,83.2718,28.0068,15.5291,24.4833,81.131811,36.887943,-72901.702,y,,n
843435.33,631,176.708,439.2,1063.219,176.963,439.202,1061.004,174,181,434,444,1042,1085,1344,43,53,4.7325,3.3015,-11.0151,4.7224,2.8117,-9.3972,444.9467,1.2982,9.8387,327.9848,0.2567,47.2764,37.515,25.9185,35.8187,85.308754,37.411775,27607.497,y,,n
920235.261,442,301.526,232.455,1130.52,301.624,232.389,1130.09,296,307,229,238,1111,1152,1458,41,68,5.1189,4.029,-69.7404,4.3202,3.4582,-58.798,485.2153,1.1849,24.4687,176.2437,0.2057,61.7674,26.7878,20.5617,25.3253,91.231092,1.9648186,78463.255,y,,n
921035.031,33,141.103,231.461,898.581,141.107,231.617,897.517,138,145,227,236,880,919,1179,39,55,4.4922,3.6836,32.8047,3.7108,3.4774,26.2478,302.8627,0.8766,25.0168,61.3823,0.1862,47.3714,23.9908,19.1453,12.1274,93.906554,9.951948,-92739.318,y,,n
921035.068,81,140.45,230.113,948.564,140.355,229.989,949.053,138,145,226,235,929,966,1117,37,48,4.5414,3.4146,-1.8085,4.2495,3.0263,-7.0986,309.8007,1.0385,0,358.9352,0.1913,48.4677,27.8823,18.2187,0,93.919085,9.924809,-54801.878,y,,n
921035.072,85,165.673,197.285,939.771,165.712,197.276,939.143,161,171,194,201,922,957,932,35,53,4.9254,3.4978,68.6528,4.4365,3.1316,64.8257,265.3775,0.8151,13.3945,53.6676,0.1945,44.7007,31.4713,19.3114,20.7023,93.496477,9.3795917,-62096.914,y,,n
921035.082,98,414.362,282.959,957.249,414.126,282.774,957.721,412,418,280,288,939,978,1039,39,41,4.059,3.1422,-1.1577,3.5226,2.779,-15.8298,372.0051,1.1368,18.2716,181.2489,0.1971,58.5646,30.551,20.3672,21.88,89.356222,10.804569,-48421.059,y,,n
921035.132,183,193.248,66.798,988.274,192.932,66.761,989.26,188,199,62,72,971,1006,1720,35,79,5.857,4.3277,-56.0275,5.0283,3.8215,-61.7476,755.6486,1.1938,23.3796,322.1843,0.2236,81.5008,26.819,17.1418,25.839,93.042796,7.2043441,-25204.529,y,,n
921835.038,53,333.388,189.954,906.381,333.528,189.883,905.799,330,338,186,194,893,920,693,27,45,4.1042,3.4352,37.5019,3.405,2.992,36.7192,277.675,0.8981,14.6532,117.8515,0.1707,61.8005,22.2681,16.2024,19.9903,90.699537,17.256388,-86642.594,y,,n
921835.04,55,219.905,210.885,893.395,220.14,210.671,893.51,211,227,205,217,868,924,4598,56,148,7.4514,6.4284,86.6947,5.9019,5.696,47.0746,1959.747,1.5305,13.4143,264.5065,0.1927,149.9677,43.4329,28.6791,48.7317,92.589333,17.602843,-95688.46,y,,n
921835.439,790,74.712,62.27,1105.908,74.899,62.476,1104.498,71,80,58,68,1092,1124,1247,32,67,5.2476,3.9769,-33.5556,4.8892,3.4178,-40.6037,559.0335,1.1703,16.9032,140.2963,0.2434,65.0353,25.1652,19.0903,24.8495,95.010015,15.132929,59624.407,y,,n
921835.453,805,412.715,109.784,1121.755,412.739,109.557,1119.949,409,417,105,115,1101,1158,1776,57,60,4.7783,4.0428,-5.0632,4.0951,3.4287,7.847,503.5472,0.8592,0,18.5247,0.189,63.3014,41.1403,15.2845,0,89.37934,15.917609,70998.214,y,,n
922635.019,38,346.021,231.642,960.116,346.076,231.342,964.064,339,352,224,240,935,982,4021,47,133,7.5882,5.7499,9.761,6.608,4.8967,16.6624,1763.4651,1.3645,77.631,17.6141,0.258,107.7804,36.2531,26.2645,26.3397,90.490404,25.947369,-43752.387,y,,n
922635.035,72,451.664,245.569,944.289,451.297,245.582,943.383,445,459,239,253,922,969,4747,47,160,7.2966,6.8395,32.718,6.1535,5.8168,47.5995,1795.7248,1.3666,55.8065,181.5739,0.2029,128.4228,33.5621,22.9079,24.6666,88.736705,26.184693,-58976.031,y,,n
922635.039,78,239.754,474.057,943.8,239.779,474.239,942.496,236,245,471,478,926,962,870,36,44,4.415,2.9463,-54.5299,4.0207,2.6232,-57.9355,297.0206,1.0113,11.7622,290.7649,0.2351,42.8385,26.8265,21.9304,26.0283,92.262024,29.995652,-59629.201,y,,n
923435.006,17,287.368,114.285,876.188,287.371,114.163,876.554,284,292,111,119,865,890,750,25,52,4.4389,3.4668,-47.5656,4.0055,3.1783,-50.9065,389.9642,1.12,43.1967,242.2961,0.2869,49.6261,18.575,15.3609,11.0149,91.468637,31.994445,-108170.6,y,,n
923435.332,649,375.6,229.142,1077.529,375.471,229.215,1077.011,371,382,224,235,1053,1103,2805,50,94,6.4548,4.5628,44.8252,6.0361,3.8317,44.719,992.7195,1.3128,61.083,62.8304,0.2325,80.6141,38.9727,25.9195,13.9166,90.000311,33.911983,39390.957,y,,n
1000235.38,679,176.376,291.991,1151.838,176.088,291.767,1151.275,170,184,287,299,1132,1175,2631,43,113,6.9608,5.1728,-48.6964,5.7326,4.4707,-47.6183,844.9588,1.056,0,276.6583,0.1961,83.9911,31.2375,17.6637,0,101.32338,2.9544629,94057.875,y,,n
1001035.047,60,356.379,214.053,970.324,355.955,213.835,970.977,349,365,207,222,937,996,5053,59,167,7.9919,7.0425,-47.3953,6.3417,5.6211,-37.2436,3539.6278,2.3351,0,275.1027,0.2216,224.7344,41.4169,28.6368,0,98.32575,9.6555772,-38663.631,y,,n
1001035.068,94,482.608,173.617,954.15,482.821,173.748,956.048,477,489,169,180,929,981,3454,52,116,6.4884,5.7002,84.101,5.6581,4.961,88.0365,1364.7452,1.1262,76.3516,341.2663,0.2135,108.7858,42.0082,32.7674,21.9306,96.211303,8.9874597,-49653.146,y,,n
1001035.082,113,466.079,177.67,963.983,466.085,177.417,965.189,459,472,172,184,943,983,2677,40,114,6.1826,5.8936,51.321,5.2767,4.9586,29.4894,1674.4277,1.911,57.3841,202.628,0.2186,148.0283,28.1056,17.2618,22.9157,96.490251,9.0486107,-42924.334,y,,n
1001035.383,693,271.182,236.388,1128.672,271.213,236.484,1129.371,268,275,232,242,1110,1149,1267,39,56,4.9394,3.5025,9.5853,4.1836,3.1977,8.5477,344.3034,0.782,9.8731,0.1281,0.1958,49.3968,29.687,17.6356,29.4201,99.73812,10.033066,77934.218,y,,n
1001035.393,704,199.086,323.159,1188.976,199.019,323.15,1188.597,192,208,317,331,1162,1210,4187,48,153,7.1228,6.6143,-71.0288,6.4141,5.5019,-62.561,1050.8716,0.8692,0,72.4732,0.1836,88.4432,37.4397,25.3732,0,100.94135,11.477503,121531.74,y,,n
1001835.025,38,332.714,56.951,923.858,332.556,56.899,925.526,328,338,53,62,905,941,1620,36,70,4.9284,4.5171,-65.5083,4.3238,4.149,-35.0682,724.2739,1.1382,0,249.3195,0.2206,81.5858,29.3751,18.0887,0,98.715737,15.039975,-72120.648,y,,n
1001835.084,129,211.215,268.461,954.223,211.359,268.352,953.531,206,218,264,274,942,970,1267,28,83,6.0585,4.376,-71.5878,5.0547,3.62,-60.1938,1007.7543,1.7614,54.2094,119.8797,0.2911,97.2464,23.0121,19.9494,20.4969,100.73568,18.564197,-51505.858,y,,n
1002635.004,4,483.404,492.491,878.948,483.506,492.485,879.299,480,489,487,497,864,893,1215,29,65,4.6498,4.4407,-9.0106,4.2342,3.9966,-28.7893,305.6867,1.0628,20.7048,281.7509,0.2006,43.7183,24.693,14.9323,15.5302,96.199885,30.299761,-106149.41,y,,n
1002635.287,474,487.555,300.851,1108.973,487.158,300.557,1108.939,483,494,296,306,1093,1126,1665,33,84,5.2519,4.8479,-55.1857,4.6911,4.3344,-60.1273,511.1273,1.1786,2.1778,161.5022,0.1838,68.1461,22.951,17.2224,29.9669,96.139018,27.100953,62893.948,y,,n
1003435.285,490,209.224,170.359,1063.608,209.149,170.582,1062.622,205,214,166,176,1051,1080,1176,29,66,5.2382,3.7195,-32.0128,4.3661,3.127,-20.4132,595.7765,1.4775,33.3809,332.4694,0.2637,65.8785,21.8939,15.3808,19.3689,100.77236,32.934758,28798.268,y,,n
1080235.003,3,199.951,372.067,529.063,199.635,372.31,529.636,197,204,369,377,503,558,1521,55,43,4.0805,3.2049,15.5714,3.5963,2.4014,14.0235,846.8215,2.3133,3.9069,4.9909,0.251,86.4946,44.3766,31.1969,50.4816,108.93093,4.2968429,-363544.83,y,,n
1080235.341,527,250.643,348.213,1163.787,250.623,348.174,1163.013,246,256,344,354,1145,1183,1642,38,70,5.5826,3.7408,41.5997,4.995,3.1679,40.3705,441.9864,0.9734,23.511,38.177,0.1975,55.2305,29.6578,16.6384,22.5806,108.08115,3.8945807,102698.68,y,,n
1080235.374,565,280.195,181.738,1375.552,280.514,181.487,1376.295,275,285,177,188,1351,1403,2207,52,72,5.2743,4.5076,-21.4242,4.788,3.71,-19.5994,846.4486,1.4292,49.0914,315.2047,0.2019,89.2416,39.8546,24.4504,17.0008,107.58295,1.1164585,259700.25,y,,n
1081035.027,31,92.972,398.1,549.114,92.912,398.295,549.612,89,98,394,402,518,581,1694,63,49,4.2183,3.6332,58.1967,3.9347,2.8358,38.9061,587.6516,1.4162,15.9793,229.9046,0.1941,73.5756,54.549,33.8398,43.6229,110.70981,12.729917,-348839.61,y,,n
1081035.341,553,386.566,111.872,1119.175,386.658,111.741,1117.303,382,391,108,117,1103,1140,1396,37,55,4.5893,3.5507,54.5158,4.1149,3.1898,50.0898,377.5886,0.8941,7.2418,250.8912,0.2074,48.7272,30.5923,26.303,32.509,105.81404,7.9540104,69050.871,y,,n
1081035.354,572,504.002,395.536,1177.964,504.315,395.563,1177.607,499,511,391,401,1145,1205,2468,60,83,6.8686,4.5814,-75.9572,6.1562,3.8966,-68.4927,551.7607,0.7033,8.1211,106.2127,0.1969,56.4071,51.953,31.3111,51.9902,103.85307,12.684387,113441.99,y,,n
1081835.031,41,414.927,424.942,923.657,414.709,425.06,923.88,408,422,419,433,902,951,3643,49,130,7.894,5.557,47.5529,7.0759,4.8057,47.1575,1270.041,0.9821,26.7041,212.2387,0.2051,102.593,34.6742,23.498,31.7296,105.34651,21.176002,-73332.845,y,,n
1081835.035,48,49.858,379.986,926.927,49.851,379.97,927.133,45,56,376,385,909,948,1966,39,73,5.4545,4.2975,83.6418,5.0226,3.8671,79.8951,701.3537,0.8978,5.0979,95.8634,0.1999,79.1146,31.742,22.0709,36.207,111.42749,20.424498,-70937.844,y,,n
1081835.04,58,147.428,330.237,953.481,147.587,330.37,953.533,140,153,325,337,932,976,3053,44,115,6.4578,5.8138,69.4997,5.1126,4.9155,29.7814,1075.9782,0.9428,46.7341,18.5519,0.1557,125.0528,32.8153,20.7501,23.0935,109.79855,19.59784,-51504.292,y,possibly in NED?,n
1081835.302,543,95.302,429.086,1088.701,95.158,429.136,1088.39,87,101,424,435,1069,1109,2553,40,122,7.1393,5.3188,75.0041,6.3453,4.5533,61.798,734.5206,1.044,19.5764,259.4759,0.1954,74.379,28.7002,18.0154,26.3355,110.67237,21.243933,47767.346,y,,n
1081835.315,558,116.856,188.811,1109.868,116.758,188.872,1109.739,111,124,183,194,1090,1130,2472,40,97,6.2516,5.1262,-66.2203,5.574,4.536,-68.0211,555.1791,0.8013,4.388,97.9347,0.1473,75.8068,30.0069,16.3046,35.632,110.31238,17.239532,63482.332,y,,n
1083435.013,29,468.461,309.78,954.278,468.381,309.681,955.697,463,474,305,315,936,969,1311,33,77,5.9571,4.0776,-51.4696,5.4688,3.5819,-51.4737,391.9429,0.9325,22.9789,156.5235,0.221,48.9775,23.219,16.0251,17.1655,104.45183,35.253085,-49911.254,y,,n
1160235.046,47,457.416,304.352,540.291,457.525,304.295,539.993,454,462,300,310,520,561,1342,41,51,4.4165,3.6519,-13.5241,3.8566,3.3863,-17.9528,360.2176,0.9512,17.1444,80.098,0.2086,47.1297,28.1132,17.506,24.3127,112.63278,3.1632543,-355920.38,y,,n
